userid,movieid,score
216,593,2.5998363824466715
216,2762,2.273913207288508
216,296,2.2227392199074694
216,903,2.1692969355005136
216,260,2.1465260898942686
216,1580,2.114482681123151
216,2396,2.096488221645725
216,1219,2.0774661543492154
216,2571,2.042007740702491
217,2985,4.241723587835944
217,1500,3.9315473869262596
217,1653,3.8904716928753276
217,2791,3.777162974997804
217,1197,3.7502705496276603
217,733,3.7308890936066
217,1377,3.7050061983131424
217,924,3.6911769976041433
217,593,3.62303999108504
217,32,3.6166121138084764
218,1196,1.2128162720079267
218,2571,0.9095792429933213
218,1210,0.8931315505396711
218,608,0.8919404477008118
218,4993,0.8770788835205586
218,318,0.8681146227887272
218,593,0.788445346502097
218,858,0.7882815850239412
218,260,0.7877514903921775
218,2028,0.7853849183335315
219,47,5.475820779641723
219,367,5.293735434592185
219,1,4.954795506521225
219,2011,4.933982153072221
219,260,4.917005128035806
219,5445,4.915721642840689
219,480,4.91539891816342
219,648,4.866324429069856
219,6874,4.839901368068806
219,356,4.805844490170634
220,5418,4.246647259815441
220,4993,4.185166412183974
220,5445,4.085732454845238
220,2329,3.8779281015041924
220,48516,3.8745007440030026
220,1136,3.7644256461720484
220,1270,3.741541011805464
220,1682,3.7403694493637993
220,7438,3.5606042570829057
220,4226,3.5105015174239487
221,111,3.0228561457973457
221,2396,2.7692656397151607
221,1097,2.754258076340154
221,1270,2.644998669649853
221,318,2.613355318747727
221,1580,2.5814213113449846
221,2858,2.578665348915031
221,1136,2.5317869848387184
221,1228,2.4065084171004787
221,1196,2.403059530398477
222,318,3.1896762303098956
222,4306,2.9911711092427242
222,3949,2.9662969676720543
222,780,2.7586698179225766
222,1193,2.752833155033366
222,7153,2.750059655644965
222,2329,2.5803419491698087
222,59315,2.5783921562008785
222,1,2.5684290402630574
222,8961,2.556394930422341
223,1196,3.8718318349993077
223,356,3.850087539617012
223,318,3.500241968989583
223,5952,3.451412694012914
223,4993,3.426153154260004
223,2959,3.147452175435277
223,480,3.005291234482777
223,589,2.932409371634003
223,1210,2.843288745112195
223,47,2.8137604089370787
224,260,1.9447324154473065
224,1198,1.9186523448561639
224,2858,1.778957655224369
224,1210,1.7513797471424808
224,1580,1.7085121679766333
224,1,1.6883351998012928
224,1196,1.6537106206220158
224,2628,1.6115682363850299
224,150,1.5628952696936715
224,318,1.5294618899143917
225,2918,2.198037472211709
225,1210,2.1869814629579065
225,1265,2.1053474614291687
225,2762,2.0497681702562067
225,1,1.9245822088842006
225,3552,1.9229475021896834
225,2716,1.9153043265974112
225,2985,1.915211859782294
225,296,1.842136305278848
225,1784,1.8117450128956527
226,588,5.221724312956374
226,2683,5.1935525943905265
226,318,5.137431084445127
226,7153,4.884412312511159
226,1682,4.612137133976159
226,4993,4.5556538169693175
226,3052,4.408491715082358
226,32587,4.328866838746542
226,2571,4.317499825815995
226,367,4.309388864989989
227,79132,3.127060675933883
227,296,2.635077772640495
227,2329,2.4495267031172014
227,44191,2.426628427425109
227,1193,2.2372573559138953
227,2959,2.2178146835274024
227,3147,2.1819558525637515
227,5952,2.0122148359166308
227,68157,2.012200650340669
227,48516,1.9998819985126526
228,58559,1.507109760895627
228,1198,1.493741846160939
228,2571,1.4864251567732398
228,356,1.4607784292658754
228,296,1.3605125887158895
228,79132,1.333408281573615
228,4226,1.252624544970665
228,1036,1.230447475389414
228,527,1.2241395995481785
228,593,1.2217456701494833
229,153,6.715360624837867
229,592,5.9222862384421555
229,349,5.8934629665400635
229,597,5.497235995860081
229,377,5.466908031155564
229,367,5.18278422103141
229,539,5.123437895616984
229,589,5.068310879458892
229,356,5.047704463910012
229,595,5.047362744394106
230,356,4.68029121198058
230,377,4.322514967106103
230,4306,4.157577558449011
230,480,3.870225053374473
230,5349,3.842419480916266
230,1196,3.8088875914610045
230,1210,3.803076134430942
230,316,3.564634917298176
230,2028,3.535598005023736
230,1517,3.497482050715043
231,110,3.0171075853324822
231,1196,2.9981428655771314
231,2028,2.8792100668095126
231,4993,2.7871655977737797
231,318,2.6631181388472247
231,79132,2.2622712873963824
231,7153,2.0332636373571464
231,2959,1.9907052393931972
231,5952,1.9308769784966515
231,2329,1.907476275968858
232,2683,5.224129723501841
232,367,4.900190956025985
232,50,4.885502431947682
232,3793,4.837244402128395
232,1527,4.653423982464702
232,4306,4.488783950412725
232,260,4.427106642426845
232,5378,4.3518215385167585
232,33794,4.1378242838453465
232,377,4.135435505046176
233,5952,3.266638667472958
233,4226,3.0218982538966896
233,48516,2.856228215472804
233,260,2.650859698932309
233,1196,2.385709882786088
233,78499,2.3645245622787723
233,3578,2.3444641578443868
233,4896,2.154906776930577
233,1682,2.1385010860475417
233,4995,2.1278783551646
234,1240,2.5292616409506947
234,780,2.517142599551845
234,595,2.5122099939904987
234,589,2.372896085207407
234,329,2.368835734147194
234,368,2.365871286474226
234,10,2.3640406157145977
234,2174,2.3493127887989464
234,367,2.345071728536998
234,1676,2.342379846713577
235,367,6.438533917461851
235,161,6.432181594723432
235,150,5.983662780179793
235,231,5.5652304161053845
235,587,5.231593113520232
235,292,5.15883898585528
235,110,4.965227556571215
235,648,4.674501273735882
235,339,4.617407058735168
235,595,4.257357063290737
236,2762,0.678054288285877
236,3793,0.6336143128375226
236,3623,0.6292838661618898
236,1210,0.6065856913193733
236,260,0.5800013088229132
236,2571,0.5654374265741614
236,1193,0.5606716350261779
236,2706,0.5533596969498398
236,3897,0.5387657407481755
236,2712,0.5316467935048628
237,356,1.6514414502594827
237,2571,1.476879810594552
237,260,1.4491755899326382
237,480,1.405455229652601
237,48516,1.367334415665276
237,593,1.349570039509894
237,1198,1.3327590403878649
237,296,1.3118789795051211
237,318,1.259935560178124
237,1682,1.2297615799352632
238,318,1.0847512147463725
238,50,0.8893182979652198
238,2571,0.8595842896885826
238,1196,0.8534215117243904
238,912,0.8456948468973379
238,1221,0.823144974272917
238,1198,0.8062133400412156
238,1214,0.7650062351436153
238,356,0.7631472953683652
238,608,0.7622008827897079
239,1240,5.612522817189701
239,377,5.481384142282726
239,5378,5.312310353124669
239,2959,4.953327515784849
239,586,4.953226488162231
239,2716,4.943349237122495
239,49272,4.931925524670454
239,1580,4.8599640571382
239,2762,4.821046272901153
239,260,4.759842348505688
240,457,5.885398500164892
240,231,5.84899280235743
240,110,5.831803504946639
240,420,5.431312675557922
240,539,5.3425138921615325
240,296,5.2880533996461665
240,317,5.075184346374219
240,318,4.944669992482624
240,165,4.65737270456487
240,597,4.195658291967656
241,318,2.9157352943355783
241,79132,2.848781156954865
241,356,2.768048087731464
241,2329,2.419611758779499
241,6016,2.3782429374500484
241,4226,2.28959425548027
241,5952,2.1951005780853303
241,109487,2.029390355246376
241,4993,1.9497163179153667
241,3949,1.9037454401735514
242,153,6.541396994228881
242,296,6.336602451365933
242,590,5.924753745871379
242,165,5.482006007337085
242,110,5.127455894432153
242,339,4.395267636470539
242,288,4.100106641639702
242,208,3.973422139777309
242,356,3.806047691536178
242,34,3.4774970084106864
243,480,4.503463282680735
243,344,4.28286613805135
243,592,3.981109798833812
243,349,3.733524547644605
243,150,3.7305488361190435
243,296,3.7246440512905905
243,457,3.6350312185993636
243,590,3.486078417761972
243,316,3.4537645660761487
243,339,3.4505643778566637
244,110,3.118572979435689
244,1210,2.491735883428866
244,480,2.294747462935681
244,1214,2.266300991906752
244,6,2.243528360190768
244,474,2.1045789890807334
244,165,2.09434336163291
244,1291,2.0932778799251017
244,377,2.08641920928826
244,592,2.082425309340431
245,318,0.9344780550552084
245,50,0.817171766858754
245,608,0.7409622990237739
245,2858,0.7409622990237739
245,2571,0.7254822040363561
245,1276,0.7152624016240411
245,356,0.7047693829991385
245,1221,0.6434586296507662
245,1136,0.6317338504890134
245,296,0.6277993486258421
246,318,3.2354717454119544
246,79132,2.9755074673823385
246,47,2.8591368438359837
246,5952,2.8479028797305412
246,4306,2.835094970841915
246,48394,2.8142073930047427
246,2329,2.6437950244032566
246,1,2.6104876909434065
246,8961,2.4462745849261656
246,1198,2.3871627347370774
247,2571,4.774827107263729
247,48516,4.083968275502131
247,91529,3.8601761929442633
247,1,3.8295293881577193
247,1732,3.7077461750858967
247,1198,3.693126416464175
247,59315,3.473980850321048
247,6874,2.7671585576753084
247,81845,2.7444732689382443
247,80463,2.7336925629821467
248,7153,2.8511391617199275
248,4993,2.648436459017225
248,1198,2.331158652719203
248,79132,2.154436078106168
248,5952,1.9110943611720295
248,318,1.7896705748054698
248,2762,1.6621729957037485
248,356,1.6276899412409618
248,112852,1.602390783179833
248,59315,1.5724543397918262
249,79132,5.433350010342986
249,5445,5.147488846599177
249,33493,5.11141158881009
249,3578,5.100925241777311
249,296,5.022504009099852
249,79702,4.818450185088539
249,480,4.8115926727810265
249,593,4.4737023830516405
249,858,4.4475303026648945
249,34048,4.4295896818362355
250,296,1.0376947728254158
250,2571,0.8468078250004901
250,50,0.7008088368715086
250,2762,0.6880261130388857
250,7153,0.6871255471864527
250,4993,0.650921593817518
250,589,0.6312634842829192
250,3147,0.6223293882599892
250,1276,0.6065503445987248
250,527,0.6060529947278004
251,318,2.608603698203454
251,2571,2.4492029560775728
251,110,2.094031636548564
251,5952,1.9326712571276063
251,7153,1.902626599776923
251,79132,1.8996534974362014
251,527,1.852925113025165
251,593,1.8140168052886978
251,296,1.7686841727020393
251,2329,1.6927376227853188
252,112852,2.0439223426504993
252,68954,1.8246342230281944
252,72998,1.6375650135856494
252,152081,1.620865076793742
252,44191,1.4803421797530738
252,122904,1.4663507625131964
252,109487,1.4509044654499197
252,260,1.437170739593413
252,74458,1.393850333463841
252,4886,1.3606864768405056
253,2959,1.1656123521657942
253,527,1.0797490141224948
253,2858,1.0104054568090464
253,318,0.8963913061162891
253,50,0.8839498911213455
253,1206,0.8613823410772804
253,356,0.8328921140918509
253,593,0.8156780157640413
253,4993,0.773947476873841
253,296,0.7431272952350693
254,356,3.8791753742691846
254,1196,3.677794936529998
254,7153,3.671998767008091
254,5378,3.3500380077244487
254,2959,3.3443513198186197
254,2571,3.3280848678912887
254,593,3.185899488521319
254,6365,3.0809621629849526
254,1198,3.0452429240224403
254,47,2.921806829148484
255,1197,1.7785323625113907
255,1265,1.4254982547246933
255,2762,1.3009920460864801
255,260,1.2986414601951106
255,593,1.2741767251708207
255,1196,1.2552497526178727
255,2628,1.2463599155583045
255,858,1.1732167996746077
255,3175,1.1539057077604327
255,2396,1.1331164396203348
256,7153,3.24322230518922
256,79132,3.0567515999763053
256,45722,2.6851193534118045
256,5952,2.504407754613397
256,4993,2.504042823566031
256,47,2.4917086680429006
256,8368,2.491219635642686
256,32587,2.487711566828459
256,7438,2.480528235980841
256,356,2.479806466785397
257,32,1.244414182575108
257,648,1.2333314190871538
257,110,1.0967824963977555
257,780,1.0726467898428373
257,1356,1.014103528130111
257,733,0.9498798819108614
257,1073,0.9348706399799273
257,786,0.8654802888893959
257,6,0.8518052398330886
257,1,0.8414180029754699
258,79132,3.679782434605952
258,318,2.7369581275728625
258,5952,2.167687015618167
258,44191,2.121836902410459
258,356,2.0873176060172756
258,4993,2.084518032700966
258,92259,1.876899554352972
258,58559,1.8567530888587054
258,68954,1.8259658483588486
258,6377,1.8056807677327433
259,356,2.175007639773609
259,5445,1.9448433914518946
259,1,1.7681911503389887
259,1210,1.5922028194568467
259,2762,1.5724996944209166
259,2959,1.5501767536828823
259,260,1.4721322845813494
259,1196,1.4426227029829954
259,3578,1.434511590291603
259,7153,1.4259522617346483
260,4993,2.3710105617669504
260,2571,2.1979882002417352
260,7361,2.017389678979851
260,4306,2.007746841560221
260,318,1.986289170078709
260,2858,1.9631709100848094
260,356,1.9620145917620249
260,593,1.8968261134951803
260,1136,1.8275721370757514
260,260,1.817099061905727
261,296,3.077732368566185
261,593,2.869433668689989
261,79132,2.7474582555641733
261,7153,2.5752198225913987
261,2959,2.5436049933333855
261,1193,2.4585997327757747
261,4226,2.4354810600054058
261,4993,2.4086047371854593
261,1213,2.3826850774351587
261,1136,2.339580603993646
262,590,3.5633739708610075
262,110,3.561899993037693
262,454,3.5298388695830596
262,597,3.393914597074991
262,356,3.2935735872074288
262,357,3.1553003435193734
262,480,3.1157511863501166
262,592,3.0823264594179647
262,150,3.0639718990918188
262,208,3.0497185834231044
263,4993,3.5808513195854936
263,47,3.4004188598296836
263,6377,3.3897820810290233
263,588,3.38452090576598
263,780,3.3276300706394912
263,1517,3.1650372743550523
263,2683,3.1307208467151177
263,344,3.0913396314775716
263,1527,2.886186357024731
263,1265,2.859345409278747
264,589,2.5978105364470037
264,153,2.2952616357635476
264,457,2.118509682468917
264,593,2.109269365578196
264,50,2.0699881695338354
264,377,2.061302334525989
264,592,2.00900140841284
264,318,1.918426680215123
264,185,1.8962345158806786
264,648,1.850802778635229
265,1210,2.6009148531214774
265,780,2.5778664669161184
265,1214,2.4535304060440213
265,1584,2.409437726540443
265,2762,2.39859561201403
265,593,2.378513832957149
265,1198,2.2137127797217335
265,1200,2.179428421944914
265,1291,2.0453379423452844
265,1127,2.020841385288934
266,1210,3.9059481176927453
266,2628,3.717615435473578
266,2115,3.7036740839029116
266,589,3.5125418673368025
266,1196,3.4655414856686857
266,648,3.457487441899861
266,480,3.2556664320485362
266,593,3.231385084796071
266,3578,3.230105734569461
266,1517,3.1910487965398056
267,589,1.9386417331381733
267,356,1.7283970493600678
267,780,1.7089723361988756
267,296,1.6393549925207593
267,318,1.4852344637274542
267,1917,1.4323799270966078
267,1214,1.3269870190282367
267,4993,1.2973560482118627
267,1036,1.2788018466396487
267,2628,1.2737525250185717
268,1270,2.4007478359287187
268,356,2.3975432968774792
268,457,2.3771096950277832
268,480,2.2144631014656544
268,32,2.190729951329522
268,296,2.1714066865403985
268,1527,2.079201007360213
268,1097,2.078827450227678
268,2028,2.0741785530331516
268,1221,2.055220895046229
269,736,4.5618075839932315
269,32,4.192236047180125
269,141,3.7612479110843053
269,1073,3.6358671679145997
269,1356,3.115753031696404
269,628,2.693766909007088
269,784,2.521049788057463
269,104,2.4666160912583006
269,653,2.4403190672145274
269,62,2.3706511947508124
270,95,4.884367750411018
270,786,4.626852245339979
270,62,4.159034474821651
270,608,3.3110398885880676
270,7,3.0673491425641526
270,802,3.0367532068010252
270,260,2.8294723851017434
270,743,2.772290173889647
270,805,2.685985914172859
270,3,2.618760318524529
271,2571,1.560132582895273
271,593,1.4509565141236915
271,589,1.4459753119267191
271,924,1.4420938452847765
271,541,1.3272240101853598
271,260,1.3181372955451427
271,1210,1.2888657026965742
271,480,1.278610286813017
271,608,1.2726804031551537
271,780,1.2010644648627427
272,79132,2.6706158441652574
272,7153,2.4340630792458775
272,2571,2.1814898083520253
272,1210,2.0247880808075314
272,356,1.9994438104230796
272,1198,1.9641308191275584
272,5418,1.8441907295603945
272,4306,1.833127846192587
272,112852,1.824293002791753
272,1196,1.814730955597677
273,480,5.394522183233781
273,380,5.38580441288085
273,587,4.950426718903845
273,593,4.8674665588987756
273,377,4.703911892102753
273,356,4.594757307693822
273,208,4.5312825900888045
273,110,4.411072590567243
273,153,4.265713363274078
273,434,4.158630915053617
274,7153,6.286410233585901
274,1265,5.660713781694687
274,6539,5.583162122969409
274,1196,5.550548264841373
274,6373,5.283914655118586
274,51662,5.2627326699579
274,4306,5.2491687518254775
274,5459,5.021009817775032
274,5378,4.920966891278739
274,32,4.9078429101475605
275,1704,3.363261920536189
275,356,3.0534016621338167
275,4027,2.982599272718784
275,2987,2.8025832420158996
275,2628,2.730066675635661
275,1196,2.6832560882778975
275,2683,2.5773572394310578
275,457,2.5553377048536636
275,2918,2.55016919362128
275,1968,2.484291939419786
276,32,3.155200222095243
276,588,2.5076577602025165
276,95,2.3453989515313762
276,377,2.31207629062457
276,592,2.284897232399109
276,1073,2.265661290119441
276,733,2.1635428207972627
276,1356,2.028010839774185
276,788,2.0247038952830674
276,10,2.015315299390513
277,648,5.665855447952797
277,736,4.527407429393464
277,141,4.159711718577893
277,1,4.002449580478091
277,733,3.4183711050820964
277,661,2.8597135801668627
277,708,2.2744483894785583
277,628,2.209087689408851
277,6,2.143545954463049
277,17,2.117993310638478
278,318,1.4151137131237577
278,356,1.240971989222999
278,593,1.0930797743605596
278,590,0.8410114116349616
278,296,0.7906158397066899
278,260,0.7106733456719558
278,780,0.6798272018230787
278,47,0.6466826269249569
278,2858,0.6449705874974171
278,150,0.614444420574714
279,296,4.259830825664079
279,2959,3.8068340566945134
279,4993,3.732921656348796
279,5952,3.675852837715571
279,58559,3.5521160586634712
279,4306,3.537436280219272
279,3147,3.436994565531124
279,1682,3.435489694576723
279,47,3.423481170832618
279,79132,3.316049271671077
280,1682,3.0549593284158973
280,318,2.8739146598920393
280,1517,2.833992841263841
280,3948,2.673432119320143
280,2081,2.6531003128155803
280,1028,2.6432476047268922
280,150,2.6285621438801505
280,588,2.5114634793112978
280,1210,2.490726764395646
280,780,2.490325788186211
281,6377,1.103789827858042
281,54503,0.938670034479043
281,1,0.9141005574514397
281,1682,0.9105423525651579
281,7361,0.9070993174023454
281,480,0.8997637361054279
281,919,0.8562047323800459
281,6874,0.8434045597504338
281,2959,0.8433493118951642
281,3408,0.8364104299391066
282,47,4.966298584242567
282,1196,4.961571958231485
282,6365,4.4314889463864535
282,7153,4.424852610071267
282,780,4.343448171266138
282,4011,4.341400818992992
282,8961,4.316057954015265
282,5952,4.309016216442064
282,1210,4.259577985033265
282,8360,4.219867263606159
283,480,1.658292980742457
283,296,1.6515167660094798
283,356,1.6480071971390318
283,260,1.5684868652924502
283,1,1.530566234592364
283,2762,1.5209009505205688
283,589,1.5105291089713173
283,50,1.507578889276961
283,2571,1.346910599411503
283,150,1.3334124511135146
284,364,5.685628628774695
284,597,5.283034468803168
284,161,5.229986530723035
284,32,4.8670496841566475
284,454,4.831854355134834
284,165,4.776273369656099
284,34,4.459980394756119
284,589,4.406850094038282
284,292,4.40274044343268
284,185,4.3938576300976155
285,858,1.4400871901274974
285,2858,1.2764257822668181
285,593,1.2001961999963293
285,1196,1.1970580344713182
285,1225,1.193380362272566
285,318,1.1665038365598632
285,260,1.117332531310844
285,1270,1.0886852818495512
285,608,1.0789661969893953
285,910,1.0575276722952522
286,318,3.911012492721758
286,589,3.3540552354025355
286,586,3.291482266785414
286,1196,3.2374215830256965
286,1527,3.235877563844374
286,2571,3.0848088369647986
286,648,3.0521213317293983
286,780,3.0249424712468382
286,588,2.9873061694439036
286,4886,2.8832332720567813
287,356,3.323005693312927
287,2571,2.978891403326547
287,47,2.9687692073524268
287,296,2.934767418022799
287,1258,2.9283428751014333
287,1,2.9060298630198873
287,778,2.830586606908406
287,1196,2.7900121359160823
287,260,2.749241995559212
287,2706,2.6995441562410245
288,1240,5.0581112025400525
288,2115,5.015483149921483
288,2628,4.761434286908566
288,1270,4.469927139228113
288,1028,4.254659289519152
288,1073,4.235235305669305
288,1,4.205014510471194
288,260,4.185747792753785
288,2918,4.165156537199072
288,589,4.142835400717641
289,593,1.4749565610528181
289,1210,1.3494102017236558
289,150,1.3238852828645313
289,1101,1.2239171260760606
289,296,1.2191834441232619
289,1196,1.1604698785535055
289,1198,1.140727582204796
289,1097,1.1211779594887794
289,32,1.1122270844572806
289,1225,1.096260818842056
290,1210,3.072942385266734
290,527,3.0694425300183714
290,480,2.8547171347317226
290,1221,2.683628346884103
290,457,2.672676119382942
290,2571,2.591846017747104
290,356,2.4541493411899715
290,1219,2.448179917659967
290,5060,2.419049695503221
290,1580,2.407849703204172
291,260,3.001607343261007
291,79132,2.8798515022176785
291,112852,2.5692670828257955
291,5952,2.543281626236773
291,4896,2.388057578565118
291,4306,2.3605743896029296
291,6377,2.245168892263308
291,68954,2.1806338392819944
291,2571,2.0523084041890596
291,2959,2.0464240149314183
292,4306,4.115738994300523
292,2683,4.08855458768942
292,2,3.8943901845232567
292,5349,3.8454544773160695
292,356,3.8414939453014174
292,5816,3.665551364309878
292,4963,3.6261667386297143
292,8360,3.6193470850233376
292,2716,3.618943999230256
292,648,3.605320040876027
293,480,0.879293147137135
293,780,0.848329166444808
293,356,0.8431723086736136
293,1,0.7734366731335232
293,260,0.7724400984492715
293,2762,0.7717437372450422
293,1210,0.7632125997941553
293,1196,0.7607035730378593
293,527,0.7599053759931793
293,1961,0.7436335397074907
294,1265,3.576330430143074
294,780,3.4660333780535373
294,1200,3.4284289481123342
294,1127,3.3725205515054975
294,1573,3.3598387452034055
294,592,3.3118482107416947
294,1,3.2865300241593025
294,1356,3.275517810566133
294,1377,3.2391714832992027
294,2762,3.202950505814142
295,296,2.3597460208200824
295,593,2.2192793638935715
295,58559,2.2033495715398566
295,7153,2.1788634135515794
295,2858,2.070222078731372
295,1089,2.057293980710593
295,4993,1.955061720934314
295,47,1.926988031708655
295,5952,1.7988308353962201
295,356,1.78061463916999
296,2959,1.7783935239123907
296,593,1.6856411702847505
296,79132,1.612929876511169
296,7153,1.5963644065263745
296,110,1.5643072127933082
296,1198,1.4792770200252177
296,1036,1.3122367264442214
296,4993,1.3090340754895307
296,260,1.2403213994725595
296,2858,1.131897552832725
297,110,2.93390273815095
297,480,2.552863795743672
297,592,2.52688322215786
297,349,2.52587413134253
297,380,2.2203035802256426
297,589,2.1389903120191778
297,318,2.0997472876099033
297,165,2.090861895487178
297,32,2.0608272029235715
297,316,2.057187173982706
298,1682,4.5594104566755655
298,318,4.291295476533424
298,2571,4.2855759239097875
298,1270,4.2717517912637994
298,49272,4.243841043342407
298,33794,4.20899469304406
298,296,4.157477905765324
298,59315,3.997458987662592
298,500,3.974371820524893
298,5956,3.946976172893817
299,780,1.855036093681464
299,2762,1.7836219868408465
299,3996,1.7502850286191953
299,1097,1.5529618100414089
299,2571,1.5111714866072536
299,318,1.462348916115888
299,1196,1.4477354726149136
299,480,1.4377846909139471
299,260,1.4115556714836741
299,648,1.4004748847550852
300,2959,3.9473292600624257
300,4993,2.907671603976369
300,7153,2.6580197599061774
300,296,2.4812090967524476
300,1193,2.452603171296225
300,2762,2.3101590164500796
300,110,2.1955559714341346
300,5952,2.045906997758698
300,47,2.0390885862610886
300,92259,1.7671636113981781
301,150,3.132215097418241
301,588,3.0306631936411823
301,367,2.883268643619142
301,318,2.8234497360814954
301,2959,2.6461417787730794
301,593,2.6428109871055576
301,586,2.641065665975715
301,32,2.596691960586476
301,500,2.5792645693906056
301,316,2.5543782573777487
302,733,3.785892629323981
302,736,3.0591364265754812
302,6,3.0402138830114747
302,786,3.025782347913927
302,1073,2.9214121906521813
302,1,2.704461541885716
302,5,2.4946288151465685
302,62,2.3730319851244484
302,661,2.3258347966728836
302,653,2.2835996748391207
303,1198,2.954488761938125
303,2571,2.9439927628035902
303,1240,2.9413697511339887
303,316,2.7880957632607535
303,1291,2.693752699213553
303,608,2.591561450652297
303,32,2.5884917551090916
303,1584,2.5864259995020467
303,2012,2.3754724149938773
303,356,2.3378917231806065
304,480,4.506527520730956
304,587,4.195310717077879
304,592,4.157784043753054
304,736,3.6675911236631373
304,434,3.320578633014608
304,520,3.204384482029681
304,316,3.146076297748862
304,500,3.118548387039305
304,551,3.0892243937392614
304,6,2.9312212986822352
305,1198,4.418570247270614
305,51662,4.402376615298786
305,4306,4.122545394569154
305,1196,4.114715773614893
305,68954,4.109743089625676
305,6539,4.063196863863446
305,60069,4.062093418439965
305,4993,4.056026849927834
305,593,4.049505446481996
305,2762,3.8294669828330834
306,79132,2.282262760192965
306,6377,1.7921802150268809
306,89745,1.6711028368096144
306,6539,1.6474676610772823
306,59315,1.6200178332406179
306,122904,1.5533878092513398
306,40815,1.4775514960302716
306,8368,1.468868861832638
306,7153,1.4590439975419023
306,4226,1.3955957893875766
307,2628,5.263292100622259
307,364,4.9677239033181575
307,4022,4.759131893284859
307,1485,4.757646759767052
307,8874,4.454896867932505
307,2571,4.454283610474836
307,1527,4.409662968297532
307,4226,4.37700974308283
307,1270,4.3650817971291
307,480,4.19120780767556
308,5952,2.882717273197076
308,1210,2.856315246278616
308,356,2.8440979249930423
308,318,2.561999024507195
308,47,2.1711592900740584
308,480,2.167977043285592
308,1198,2.1215544220428373
308,4896,2.074217412963379
308,68954,1.9093555354745562
308,4306,1.8865220821515336
309,356,2.225781695256379
309,593,2.070707928698219
309,1193,1.9198625359290105
309,858,1.706565480485685
309,1196,1.6918333684475202
309,608,1.534001793633839
309,541,1.4925921689584447
309,1214,1.4109084085013088
309,260,1.395291718614032
309,750,1.3462815218083306
310,1210,1.4234771246215443
310,150,1.3254150595822116
310,1265,1.3190997546418917
310,1196,1.3095165481619064
310,480,1.2203242844393978
310,2115,1.2165163350819428
310,2028,1.2077174885666948
310,6539,1.207414455338787
310,1198,1.2049404874268808
310,6365,1.2045439690848012
311,356,1.660614375442885
311,480,1.4801610322814895
311,1198,1.3998986955480672
311,2683,1.3472188607795803
311,4993,1.3379421248577859
311,1527,1.3082918252325808
311,2716,1.305693332438841
311,296,1.3047831877541045
311,2115,1.29250740759087
311,1214,1.277977809546919
312,1196,3.6795464163129754
312,1580,3.0702959504116496
312,1527,3.0011792483348287
312,2115,2.898648693215343
312,2628,2.898294501448855
312,1968,2.868166824332232
312,593,2.8567596140256795
312,1391,2.6981172091444208
312,32,2.6469224853024973
312,3578,2.646654598770056
313,1573,4.0682097974515115
313,608,3.891941054279316
313,480,3.8852792154079685
313,1210,3.8844530425399246
313,1196,3.828753561986754
313,296,3.7696711318246665
313,1198,3.6477779694479633
313,2762,3.5591221832533373
313,2916,3.554482406425605
313,2353,3.424473069352634
314,296,6.331068325216091
314,590,5.635328407533244
314,367,5.265421802328811
314,454,5.199532245997057
314,377,5.0353967088080696
314,457,4.759921718866003
314,434,4.743027881599878
314,34,4.327661188724694
314,21,4.08501063851877
314,288,4.080205941367193
315,1198,1.3773675033265358
315,904,1.2555522079653714
315,2571,1.153090086292261
315,318,1.1292145310808221
315,50,1.0717656905429844
315,912,1.0562555212485054
315,2028,1.0294180762373062
315,356,1.02708416002755
315,858,1.022758157696195
315,593,1.0128794153099256
316,4226,1.861490304757271
316,296,1.738505400287203
316,593,1.7279831612870322
316,4973,1.606754878006115
316,3793,1.5773918320947902
316,6539,1.5680801871727255
316,589,1.5671239409148698
316,47,1.566250905476148
316,4993,1.5551623460342006
316,1527,1.5541393474191536
317,356,3.5537702098102577
317,48516,3.256012815392184
317,47,3.066560905063352
317,79132,2.8808737528972084
317,2959,2.880617745651271
317,7438,2.8145436215252033
317,2571,2.8113387042980214
317,50,2.7739711479596267
317,527,2.623705476272312
317,1682,2.400256135173572
318,318,3.9372386713091476
318,780,3.7383304922609666
318,1270,3.7340479098994526
318,50,3.7282949792289752
318,5952,3.7251149164254875
318,4878,3.7242391140200843
318,48780,3.704853469472349
318,1198,3.701185116397757
318,2115,3.511350618216536
318,48385,3.498656332577564
319,4993,2.922998261235975
319,318,2.626837823219272
319,260,2.5334116870781527
319,7153,2.019735787735883
319,296,1.992157477501133
319,1196,1.9440941807761527
319,2028,1.9381821787616578
319,5952,1.6792601280930448
319,3147,1.6157491396446804
319,2329,1.5013903203130752
320,79132,1.1001565640275444
320,318,1.0357476574560842
320,7153,1.0195723106327443
320,2571,0.993320093433208
320,4993,0.983040610464395
320,1210,0.7462279171233858
320,1198,0.7287305108817932
320,2959,0.7034186242624747
320,356,0.6541478283300738
320,60684,0.6509624115287042
321,356,6.796002912624907
321,590,6.409980630523271
321,153,6.4063837148459575
321,434,6.328800103447392
321,329,5.943568118848368
321,296,5.887550254386117
321,185,5.385449242770592
321,110,4.986614264113949
321,587,4.611057423043872
321,165,4.5625438700411305
322,296,3.5984014198190564
322,593,3.1469926344139685
322,4993,3.133240285608792
322,5952,3.0672700484384943
322,1580,2.926835669903938
322,260,2.890222961827868
322,7153,2.8525930453614183
322,589,2.6989275019124728
322,1196,2.669070705499588
322,2571,2.618282806422141
323,592,4.177101057230357
